Unnamed: 0,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,seed,ARGweaver_completed,fastARG_completed,RentPlus_completed,tsinfer_completed,fastARG_pathunrooted,fastARG_SPRunrooted,fastARG_wRFrooted,fastARG_TSfilesize,fastARG_wRFunrooted,fastARG_RFunrooted,fastARG_edgesets,fastARG_cputime,fastARG_RFrooted,fastARG_edges,fastARG_memory,fastARG_KCrooted,RentPlus_pathunrooted,RentPlus_cputime,RentPlus_SPRunrooted,RentPlus_wRFrooted,RentPlus_RFrooted,RentPlus_wRFunrooted,RentPlus_RFunrooted,RentPlus_memory,RentPlus_KCrooted,tsinfer_pathunrooted,tsinfer_mean_polytomy,tsinfer_max_polytomy,tsinfer_wRFrooted,tsinfer_TSfilesize,tsinfer_wRFunrooted,tsinfer_var_polytomy,tsinfer_RFunrooted,tsinfer_edgesets,tsinfer_cputime,tsinfer_RFrooted,tsinfer_SPRunrooted,tsinfer_edges,tsinfer_memory,tsinfer_KCrooted,ARGweaver_pathunrooted,ARGweaver_wRFunrooted,ARGweaver_wRFrooted,ARGweaver_TSfilesize,ARGweaver_SPRunrooted,ARGweaver_RFunrooted,ARGweaver_iterations,ARGweaver_cputime,ARGweaver_RFrooted,ARGweaver_edgesets,ARGweaver_edges,ARGweaver_memory,ARGweaver_KCrooted
2253,50,5000,10000,2.5e-08,1.5e-08,0.0,663497241,True,True,True,True,152.06632422123909,19.9832454541265,24261.146637848706,54096.0,24260.863009063272,82.898727411075,59.0,0.0,83.823666938884,118.0,2174976.0,71.90144925792686,109.56292324663478,2.14,19.56015,,85.7472,,84.1382,87396352.0,65.90513972054697,247.43455090420602,6.588235294117648,23.0,24081.249618477785,52048.0,24080.806489364622,50.38235294117647,44.039597230721,17.0,2.94,45.176565847712,,112.0,116686848.0,53.2050426131711,127.86938356732773,84120.24063057567,84547.89400762846,36816.0,19.31664,81.82284,"140,160,120,100,20,40,80,180,60,0",657.62,82.96394000000002,89.3,178.6,106065920.0,59.090766793637435
2254,50,5000,10000,2.5e-08,1.5e-08,0.01,663497241,True,True,True,True,175.0062895392027,19.9263383808965,24252.26542334398,54096.0,24252.058726894764,81.037588147365,68.0,0.0,83.430436502822,136.0,2101248.0,79.45280677889076,117.68974089743679,2.06,19.2601,,84.4327,,82.6186,90284032.0,71.7366676077815,232.32705092153407,5.727272727272728,22.0,24087.93149294052,52048.0,24087.681692940518,45.41818181818182,46.154268720688,11.0,2.87,47.602668720688,,63.0,116637696.0,50.34964230810676,145.02501350845586,99397.6800858184,99926.81649683717,37020.8,19.64955,84.18036,"100,40,20,120,140,80,160,0,180,60",674.5500000000002,85.76147999999998,109.5,219.0,69988352.0,69.93770428216689
2255,50,5000,10000,2.5e-08,1.5e-08,0.1,663497241,True,True,True,True,185.31178415650862,21.066366606868,24298.21373266587,54096.0,24298.21373266587,87.590922135854,105.0,0.0,89.590922135854,210.0,2138112.0,94.67469227772622,165.62800903149494,1.86,21.6634,,93.1601,,91.1601,84234240.0,92.94024824235424,216.96092067824364,5.0,20.0,24094.12616012069,52048.0,24094.12616012069,30.83333333333333,53.243931279312,13.0,2.64,55.243931279312,,65.0,116916224.0,56.34145671982761,152.51975548755237,110172.74467977676,110272.76691702314,38864.0,21.15065,89.31626,"100,120,20,40,160,0,140,80,60,180",852.5600000000003,91.27756,147.5,295.0,55238656.0,77.33100387019563
2256,10,5000,10000,2.5e-08,5.9716075583e-08,0.0,688522630,True,True,True,True,8.290345944190468,2.268556741332,8916.548445185334,52048.0,8914.504623555998,8.537113482664001,12.0,0.0,13.249513482663998,24.0,2080768.0,12.291668006522972,8.739713472267718,0.53,2.33055,,9.1484,,8.9166,44400640.0,5.753467911870071,11.836446592548047,2.5,4.0,8904.205651047894,52048.0,8904.147701047894,0.5714285714285714,6.198559744564,8.0,2.94,6.908099680705,,20.0,116944896.0,7.510434311754437,9.94056397659075,31961.228157265392,32539.123265876788,34768.0,2.4327300000000003,9.18258,"40,0,80,140,120,180,100,20,160,60",250.25,10.413739999999999,27.0,54.0,35381248.0,9.305939120257598
2257,10,5000,10000,2.5e-08,5.9716075583e-08,0.01,688522630,True,True,True,True,8.290345944190468,2.268556741332,8916.548445185335,52048.0,8914.504623555998,8.537113482664001,12.0,0.0,13.249513482663998,24.0,2011136.0,12.291668006522972,8.739713472267717,0.51,2.33055,,9.1484,,8.9166,42250240.0,5.753467911870071,13.920096305513074,2.8,4.0,8903.313955999998,52048.0,8903.256006,1.1999999999999993,5.2876,5.0,2.64,5.5194,,14.0,117121024.0,6.067056412265588,9.94056397659075,31961.228157265392,32539.123265876788,34768.0,2.4327300000000003,9.18258,"60,40,20,140,100,0,80,120,180,160",251.23,10.41374,27.0,54.0,35323904.0,9.305939120257598
2258,10,5000,10000,2.5e-08,5.9716075583e-08,0.1,688522630,True,True,True,True,11.716257129411746,2.823267511359,8914.063786905488,52048.0,8911.36420707893,11.645062138743,25.0,0.0,14.750486517336002,50.0,2039808.0,12.582914001650385,10.40403982885906,0.51,2.50035,,11.0223,,10.5629,43233280.0,6.8851504225384605,11.412662766108634,2.6153846153846154,4.0,8897.553248636372,52048.0,8897.495298636371,0.58974358974359,6.899713626425,13.0,2.94,7.460187954464001,,34.0,116813824.0,5.647085016871774,11.812457483065677,33144.874447752365,33701.901402528354,34768.0,3.04503,12.33976,"60,40,100,0,140,20,160,80,180,120",254.86,13.33508,34.2,68.4,31055872.0,9.491784982339787
2259,50,5000,10000,2.5e-08,5.9716075583e-08,0.0,1950703174,True,True,True,True,95.13407313863323,16.034235722542,19153.777596268184,54096.0,19153.445396039708,62.502403936666994,70.0,0.0,64.43721679867801,140.0,2105344.0,45.66629640652256,92.43573423730551,4.75,14.7409,,57.6054,,56.8769,159637504.0,38.17734127735943,157.3607313011613,3.612903225806452,12.0,18995.47099771209,52079.0,18995.40812511064,7.178494623655914,36.454208317693,31.0,2.74,37.004484788223,,112.0,117149696.0,28.447247065695247,84.74531825695531,72753.43027708317,73357.91603249435,36816.0,14.98331,58.758,"40,80,120,20,0,160,140,180,60,100",723.41,59.38701999999999,89.1,178.2,90198016.0,33.09911243594148
2260,50,5000,10000,2.5e-08,5.9716075583e-08,0.01,1950703174,True,True,True,True,115.98007648930395,15.791142142666502,19136.370384010053,54096.0,19136.10648173107,65.220082556854,108.0,0.0,66.92897734859399,216.0,2117632.0,52.33199634526458,108.88308770939291,4.15,14.83795,,60.592,,59.884,160194560.0,46.45380442384058,147.7181678843761,3.3870967741935485,11.0,19010.25681613604,54096.0,19010.05017851932,5.5784946236559145,42.519280418442,31.0,2.81,43.142168136502,,105.0,117235712.0,30.406757213384942,94.59568509661464,85402.7249343107,86367.69489765006,36816.0,15.38321,62.19928,"160,80,140,180,40,100,0,60,120,20",754.61,62.99014,107.8,215.6,81039360.0,38.39829706163252
2261,50,5000,10000,2.5e-08,5.9716075583e-08,0.1,1950703174,True,True,True,True,151.00288359628368,20.002392139506775,19503.081411133822,60824.0,19503.081411133822,88.678788065241,292.0,0.0,90.678788065241,584.0,2117632.0,75.16503361501205,153.4245922450819,3.77,19.98,,87.015,,85.4112,153444352.0,72.94954095541078,142.84638571948628,3.1666666666666665,11.0,19032.083014318392,54096.0,19032.083014318392,5.4105691056910565,50.48600203077599,42.0,2.63,51.40847829738,,133.0,116752384.0,33.43463209964831,120.9673122909024,103989.5201575256,104222.60111173916,40551.4,19.0321,81.75174,"20,40,160,80,100,60,120,140,180,0",1130.75,83.52991999999998,238.6,477.2,48029696.0,56.409590831268424
2262,10,5000,10000,2.5e-08,2.37733978869e-07,0.0,1152025121,True,True,True,True,4.783952386445461,0.9619947370815,15050.399467155268,54096.0,15049.297638905144,2.8785312957410003,20.0,0.0,5.019957910284999,40.0,1970176.0,7.925353164551389,5.159129422342204,2.99,1.19665,,3.6801,,2.9489,112140288.0,5.429420953907685,5.141686076001513,2.071428571428572,3.0,14983.80111720258,54096.0,14982.897890707818,0.06878306878306893,2.4613403895392,28.0,3.0900000000000003,2.6913059353288,0.9811380156997008,58.0,117395456.0,4.627639924067643,4.1799423354841645,45730.11691957706,45990.218979148136,34768.0,0.92079,2.2511799999999997,"120,100,60,80,140,40,20,160,180,0",210.04,2.7618400000000003,36.4,72.8,27971584.0,4.5148519743290665
2263,10,5000,10000,2.5e-08,2.37733978869e-07,0.01,1152025121,True,True,True,True,6.269290721887205,1.351869272126,15039.449827323926,54096.0,15038.834745051623,3.803052954789,28.0,0.0,5.851052954788999,56.0,2027520.0,7.630566580876576,5.384701060910639,3.2,1.2152,,3.8991,,3.0192,105324544.0,6.330756484728306,5.826373987171049,2.074074074074074,3.0,14997.567853421018,54096.0,14995.062573160953,0.07122507122507106,3.3509144941305995,27.0,2.91,3.801260827704,1.3194174493640165,56.0,117198848.0,4.8532958601761065,2.9513501142374094,43265.56786238516,43579.26499168794,34768.0,0.63805,1.7101199999999999,"160,120,60,80,100,0,180,40,20,140",213.43,2.24076,35.4,70.8,30990336.0,3.3454951757150426
2264,10,5000,10000,2.5e-08,2.37733978869e-07,0.1,1152025121,True,True,True,True,11.702515374988034,2.5879669069576,14922.759429495702,56144.0,14922.067218387047,9.966971994681199,137.0,0.0,12.2527167694128,274.0,2068480.0,10.964371644314687,9.816057258082608,2.41,2.1132,,8.5319,,7.9839,92065792.0,8.094185257926531,9.165584061742369,2.070866141732284,3.0,15001.418676812913,56144.0,14995.613641525615,0.06636670416198,6.8158765074307,127.0,2.72,7.8574353867311,1.6824592665712657,263.0,117477376.0,7.7788008365629455,7.68880966316307,54261.32462409317,55534.31395934959,36005.8,1.76387,5.68998,"20,120,0,160,60,180,100,140,80,40",326.02,6.76576,76.2,152.4,24981504.0,6.936126680027743
2265,50,5000,10000,2.5e-08,2.37733978869e-07,0.0,996461825,True,True,True,True,43.719640112736265,6.1766379248275,26658.568902593823,56228.0,26658.045367204835,14.968049485078998,77.0,0.0,16.05593713684,154.0,2195456.0,26.171117922762946,50.202172280970466,15.74,6.33585,,19.8741,,18.581,632938496.0,28.375429700977172,69.49828648687736,2.227272727272727,4.0,26147.919638260337,56228.0,26147.072932165825,0.23986013986013946,18.96693347033,66.0,3.07,19.538219649818,,147.0,124444672.0,19.321215573983206,46.36465104718129,75594.70861651198,77069.98789591102,36816.0,7.58948,22.9967,"160,20,120,80,140,40,100,0,180,60",810.78,23.73308,98.2,196.4,65540096.0,20.578591199542476
2266,50,5000,10000,2.5e-08,2.37733978869e-07,0.01,996461825,True,True,True,True,94.96497066733822,13.418389734571898,26727.739869439578,64060.0,26725.92483344172,52.155574646214795,361.0,0.01,54.24958823588639,722.0,2166784.0,51.009393912650935,67.47015020849592,13.23,10.57105,,37.3492,,36.015,613126144.0,35.146083773076455,68.36857343116554,2.1979166666666665,4.0,26124.464606401205,56228.0,26123.64106253081,0.2025219298245612,20.900248488994,96.0,3.06,21.48702274244,,211.0,125419520.0,20.396218247602146,52.0491325282645,85264.883233075,86258.19209949064,36816.0,8.18338,25.09666,"100,0,60,160,80,120,180,140,40,20",861.92,25.862460000000002,106.3,212.6,75075584.0,22.69471172178165
2267,50,5000,10000,2.5e-08,2.37733978869e-07,0.1,996461825,True,True,True,True,124.46141465346555,20.08451489593552,29714.064223662765,96200.0,29714.019567118423,85.67405520803341,1596.0,0.04,87.6856398100554,3192.0,2162688.0,67.0632046658891,136.82385371849284,14.969999999999999,18.8758,,81.3814,,79.5722,617730048.0,74.64623649179958,98.50004345906592,2.3955342902711325,7.0,26351.59267465704,72412.0,26351.36608428775,0.5525678850044076,57.896589933417395,627.0,2.79,59.141976302588795,,1502.0,125661184.0,40.808849775942214,103.25335007421918,153658.40457230428,154485.28237947248,42337.6,15.90401,65.16672,"0,140,180,120,40,80,100,60,160,20",1872.1399999999999,66.082,344.6,689.2,48893952.0,38.64147241212081
2268,10,5000,10000,2.5e-08,9.464360167200001e-07,0.0,842608761,True,True,True,True,4.206351155275246,1.095939371143,6401.694442449101,54096.0,6400.710604230079,2.191878742286,16.0,0.0,4.209950982165,32.0,1978368.0,5.775158029997038,4.32597146544864,4.5600000000000005,1.1427,,3.6778,,2.2854,151498752.0,4.485093722855806,4.093602269381652,2.0454545454545454,3.0,6196.963387892574,54096.0,6192.6789711865085,0.04545454545454538,1.079395205198,22.0,2.65,1.467692797654,,45.0,120668160.0,1.917608594444035,2.250402080202793,18157.79496125048,18402.954408068217,34768.0,0.57131,1.144,"20,0,80,140,160,120,100,180,40,60",260.09,1.71116,22.8,45.6,32952320.0,2.2311763427307145
2269,10,5000,10000,2.5e-08,9.464360167200001e-07,0.01,842608761,True,True,True,True,7.609459699934637,2.0127527332304997,6376.659787820448,56144.0,6373.5301581160875,5.7973008547910005,102.0,0.0,8.708761372589,204.0,2125824.0,9.632265300052946,4.615075851424337,4.14,1.30415,,4.0739,,2.6277,123699200.0,4.829077295705495,4.413372386077741,2.03125,3.0,6206.572465814206,54096.0,6198.8331267601025,0.03125,1.445965269342,32.0,2.45,2.0060099275281997,,65.0,121536512.0,2.7892603633210147,3.8976524107283037,17974.842876873234,18441.49769901961,34768.0,1.01876,2.03782,"80,40,60,0,20,100,140,160,180,120",266.01,2.70382,24.2,48.4,33951744.0,3.021639155150509
2270,10,5000,10000,2.5e-08,9.464360167200001e-07,0.1,842608761,True,True,True,True,10.114457610688495,2.40722534741515,6338.301238447622,60280.0,6335.104268158983,8.071186157218499,258.0,0.0,10.8781774431555,516.0,2072576.0,10.599799444875226,7.9347386369200015,3.66,1.91185,,7.25,,6.1158,113754112.0,6.2462472637141575,5.903801195864467,2.0641025641025643,3.0,6208.16403847659,58192.0,6206.351460827189,0.060380479735318474,3.4345829185705012,156.0,2.46,4.707256636474501,0.7942135114101557,322.0,120823808.0,5.366148942504349,4.964808990856961,24544.875149609,25434.493544860943,34768.0,1.20919,3.0849599999999997,"180,80,120,100,40,0,160,60,140,20",263.70000000000005,4.13898,34.2,68.4,29941760.0,4.033067953592677
2271,50,5000,10000,2.5e-08,9.464360167200001e-07,0.0,1274331678,True,True,True,True,57.23903564972164,6.385650780085,15917.384974210581,61084.0,15911.282408706158,20.0942312657107,124.0,0.0,24.126878330975103,248.0,2215936.0,59.562461061850826,54.187702178900935,20.84,5.78765,,22.3369,,20.8627,1020604416.0,34.32354660262314,72.99256186857978,2.1944444444444446,5.0,14951.296727166811,61084.0,14951.287455667105,0.2702492211838003,18.8681382538555,108.0,4.06,18.9190483371255,,237.0,164777984.0,22.17935037968552,56.86887371541417,49810.315783063204,49948.10069975077,36816.0,8.182559999999999,27.47132,"0,100,60,20,80,140,120,40,180,160",1063.25,27.650440000000003,97.9,195.8,74346496.0,25.79098887726469
2272,50,5000,10000,2.5e-08,9.464360167200001e-07,0.01,1274331678,True,True,True,True,100.20458037341923,14.69699571419585,16160.129184126577,75792.0,16156.4607325258,60.279214122014,620.0,0.02,62.7822164882951,1240.0,2236416.0,64.21921606044215,81.2982039914201,22.01,12.0729,,47.0821,,45.7137,664117248.0,48.768499583374975,64.81514973835236,2.147239263803681,4.0,15121.292173660595,63132.0,15121.275816467587,0.16337196091797349,27.191736377268853,163.0,4.47,27.265083950598697,,350.0,164442112.0,31.37771167600339,56.59209413634693,49958.118461590595,50101.68847521172,36816.0,7.8983099999999995,26.360719999999997,"120,160,140,80,0,100,60,40,180,20",1183.55,26.73988,103.1,206.2,73752576.0,26.53948136561276
2273,50,5000,10000,2.5e-08,9.464360167200001e-07,0.1,1274331678,True,True,True,True,128.97948634516487,19.4621944868181,23440.681157070958,126294.0,23439.910119144148,82.64403513380354,2515.0,0.1,84.71729330888644,5030.0,2232320.0,78.14189959010629,135.793131268993,16.32,18.083,,77.5815,,76.1522,665108480.0,82.8208138081448,95.27834392169571,2.3205374280230324,7.0,15350.965164659152,86978.0,15350.736336067373,0.5369265120464046,47.786807267181395,1042.0,4.53,48.611020093444395,,2418.0,163237888.0,53.02873754723733,95.43696003693917,87605.75454831267,87697.50682079993,41488.0,13.40294,57.0912,"180,80,60,120,160,0,20,140,40,100",1473.46,57.55582,291.5,583.0,46452736.0,45.57082652845809
2274,10,5000,10000,2.5e-08,3.76782964726e-06,0.0,821496371,True,True,True,True,0.7672902095050169,0.15260473671400004,17232.443657926557,81206.0,17231.35768180125,0.3542526901419001,30.0,0.0,3.2914535310769004,60.0,2236416.0,7.2830079987273715,0.9142671996410229,27.09,0.1789,,1.771,,0.4202,731136000.0,3.994932051242153,0.8891968422152904,2.0392156862745097,3.0,15244.005448305337,81206.0,15243.410501408973,0.03843137254901933,0.3892095790039,51.0,135.34,0.3965816851653001,0.1832719011325645,104.0,673501184.0,0.6623542181085277,2.4457986191686087,39318.466922687614,39669.48303540881,34768.0,0.49738,1.24126,"20,160,80,60,0,140,40,180,120,100",341.76,1.49848,39.1,78.2,22859776.0,2.378389412605776
2275,10,5000,10000,2.5e-08,3.76782964726e-06,0.01,821496371,True,True,True,True,7.582411963976027,1.5199074479815493,16885.46859870434,93187.0,16883.257111258354,4.781037499835297,454.0,0.04,7.2354040988348975,908.0,2195456.0,8.374151566054632,4.251484139941641,11.91,0.8825,,3.367,,2.5814,619778048.0,4.21019326646716,1.752793997064932,2.034482758620689,3.0,15259.470908672241,85764.0,15257.718212503867,0.033437826541275036,0.7843011240465998,232.0,93.05,0.8304283601040006,0.25199653021220514,472.0,669769728.0,1.1177740049167135,2.46012562127956,39359.229593882854,39729.21236714835,34768.0,0.50063,1.15726,"140,160,120,20,0,180,60,40,100,80",329.5200000000001,1.41338,43.9,87.8,22372352.0,2.4557434323973566
2276,10,5000,10000,2.5e-08,3.76782964726e-06,0.1,821496371,True,True,True,True,10.570313376830605,2.303262984987334,16454.235410155263,161778.0,16451.88422632537,8.520138755091349,2972.0,0.24,10.794791329932,5944.0,2224128.0,9.549676953995922,9.282023821846682,11.3,1.94595,,7.8929,,7.0347,505962496.0,7.0269618953914295,8.793181249200858,2.107380319148936,5.0,15686.100619849205,158959.0,15665.460285032643,0.11516998899730437,5.420579690848049,3008.0,100.78,5.97921191036757,1.5649661338734586,6339.0,640827392.0,5.754439125273477,4.281146351674603,53556.62094213837,53910.23832940475,34768.0,0.95613,2.2772799999999997,"40,160,20,120,180,0,140,80,100,60",395.73,2.4984,55.5,111.0,18886656.0,2.96880676210239
2277,50,5000,10000,2.5e-08,3.76782964726e-06,0.0,211251812,True,True,True,True,16.65166075805563,1.3339842699830002,23162.40448143454,93487.0,23160.82964756143,3.6663043514047007,92.0,0.03,5.45396273241,184.0,2830336.0,25.98242743361487,14.752309937926777,293.5300000000001,1.1428,,4.3911,,3.0452,10619027456.0,21.07037047616319,24.363497809872197,2.03,4.0,19849.73505223413,93487.0,19849.68009466452,0.04959595959595985,4.264712402652201,100.0,730.9,4.2922116472202,,203.0,1582129152.0,4.972443481520314,26.30898312000658,54141.739232783584,54382.80777156215,36816.0,2.83791,7.979719999999999,"120,140,60,160,100,40,0,180,20,80",1311.99,8.18316,86.9,173.8,84791296.0,9.856255679062981
2278,50,5000,10000,2.5e-08,3.76782964726e-06,0.01,211251812,True,True,True,True,84.84034117764676,13.182785745910278,35222.57386691144,220030.0,35176.04811217597,49.94946842094338,4754.0,0.58,53.008600088537904,9508.0,2854912.0,60.31351680737217,65.22156849203866,38.269999999999996,8.88645,,31.2949,,30.3184,1822543872.0,31.751724623112917,41.75655550918234,2.039325842696629,3.0,21268.58435549934,126160.0,21267.46260799604,0.03780966562880711,15.071091792804086,1246.0,567.2,15.315779112156186,,2541.0,1575432192.0,13.860617449416456,23.41005584291877,58867.59631032809,59154.422297328085,36816.0,2.87422,7.600759999999997,"180,60,120,0,160,40,20,140,80,100",1319.0,7.825979999999999,95.2,190.4,84148224.0,8.658707092911936
2279,50,5000,10000,2.5e-08,3.76782964726e-06,0.1,211251812,True,True,True,True,112.45308591383616,19.037857217993867,123725.6824866788,684792.0,123722.88646451295,80.98266404398804,20605.0,2.34,82.96888890363024,41210.0,2842624.0,61.21615204303409,124.7347088747117,44.89,17.4254,,74.4931,,72.7997,2486358016.0,66.74770464520712,93.98976591097208,2.3316233052400146,8.0,27258.578115910586,463502.0,27254.419117730733,0.4534157537224369,47.8535972600301,13645.0,723.56,49.34131983522381,,31815.0,1479417856.0,43.103542549722,45.04176307960854,119841.70913941285,119854.82265319701,39072.57142857143,5.6453299999999995,19.368119999999998,"60,0,80,140,40,180,160,20,100,120",2405.8999999999996,19.41778,214.28571428571428,428.57142857142856,57577472.0,13.175429141718089
2280,10,5000,10000,2.5e-08,1.5e-08,0.0,1327561917,True,True,True,True,8.473683103815262,2.2562,6548.735258064007,52048.0,6547.566020918404,6.723548582413999,12.0,0.0,10.253497164828,24.0,2015232.0,8.794751649517844,7.545077848841165,0.29000000000000004,1.4265,,6.4339,,4.6799,38187008.0,6.770802834782036,14.029644529369493,2.875,5.0,6541.9249500234655,52048.0,6541.475850023468,1.2678571428571428,6.1718,8.0,2.99,7.9682,,23.0,117329920.0,7.004649359061793,9.11985704006101,36650.90643640021,37214.136444927484,34768.0,2.47559,8.10978,"40,140,20,120,160,80,100,0,60,180",225.51,10.15906,26.2,52.4,41746432.0,7.631776971506622
2281,10,5000,10000,2.5e-08,1.5e-08,0.01,1327561917,True,True,True,True,8.473683103815262,2.2562,6548.735258064007,52048.0,6547.566020918404,6.723548582413999,12.0,0.0,10.253497164828,24.0,2052096.0,8.794751649517844,7.545077848841165,0.3,1.4265,,6.4339,,4.6799,38686720.0,6.770802834782036,14.219284971403427,3.25,4.0,6541.8343152000025,52048.0,6541.8343152000025,0.25,6.1718,4.0,2.62,7.1718,,13.0,116776960.0,7.051969128487724,9.11985704006101,36650.90643640021,37214.13644492749,34768.0,2.47559,8.10978,"80,60,0,120,20,140,40,160,180,100",216.54999999999998,10.15906,26.2,52.4,41910272.0,7.631776971506622
2282,10,5000,10000,2.5e-08,1.5e-08,0.1,1327561917,True,True,True,True,9.0115394322849,2.361774291207,6554.2428209184045,52048.0,6553.413120918404,8.3406,12.0,0.0,12.0,24.0,2056192.0,10.129346015329801,11.43562600241869,0.35,2.0,,11.0642,,9.3102,38670336.0,8.243743575982249,14.323754581148677,2.8,3.0,6541.3256151999985,52048.0,6540.876515200001,0.1999999999999993,6.3406,5.0,2.66,8.137,,14.0,116871168.0,6.26064182851071,11.371046035472526,54109.916465002665,54399.43240467399,34768.0,2.69735,9.6857,"80,160,0,180,40,60,140,120,100,20",227.95,11.74854,35.6,71.2,32788480.0,8.244316525550829
2283,50,5000,10000,2.5e-08,1.5e-08,0.0,823816210,True,True,True,True,147.70647088221511,18.5923372311215,26729.465800925373,54096.0,26727.272016074512,78.178681793382,63.0,0.0,80.178681793382,126.0,2134016.0,75.4125952034399,99.89307897121486,2.67,18.294,,75.8227,,74.4814,102768640.0,62.64965329638808,228.44631380497339,6.352941176470589,26.0,26597.046348372245,52048.0,26596.805854182152,54.86764705882353,44.843668012454,17.0,2.6,46.404268012454004,,108.0,117366784.0,51.51725220213307,126.62467630690337,94256.75671151947,94835.41993273607,37020.8,18.746199999999998,78.69208,"180,60,120,100,20,40,160,0,140,80",790.88,80.313,104.7,209.4,77369344.0,72.48866123752694
2284,50,5000,10000,2.5e-08,1.5e-08,0.01,823816210,True,True,True,True,141.4486936438399,18.342671753857502,26687.326981736413,54096.0,26685.4092173875,78.77352310029,70.0,0.0,80.928995136431,140.0,2109440.0,69.00623384100608,108.66785497236094,2.79,18.74525,,79.0683,,76.9982,106909696.0,63.78484105958774,216.49967112279862,5.9,25.0,26601.912070200004,52048.0,26601.8649202,48.32222222222222,47.6132,10.0,2.43,49.1738,,59.0,116850688.0,51.59636901919693,129.18724495915762,92484.84798227756,93104.67244756264,36816.0,19.30062,80.01805999999998,"120,160,80,100,0,20,40,180,60,140",768.08,81.62877999999998,103.9,207.8,83152896.0,65.8443485736191
2285,50,5000,10000,2.5e-08,1.5e-08,0.1,823816210,True,True,True,True,203.1041900667161,19.7345451109505,26744.879814116095,54096.0,26744.879814116095,86.220925883506,108.0,0.0,88.22092588350601,216.0,2183168.0,102.63530995747179,145.05338278624947,2.6,19.9496,,84.8094,,83.1423,102514688.0,97.69678762637736,205.2589402787043,5.454545454545454,23.0,26601.79992020001,52048.0,26601.79992020001,35.472727272727276,51.8786,11.0,2.98,52.8786,,60.0,117149696.0,53.25687028849568,146.7476527550516,102537.88434160086,102956.53008171255,38454.4,20.10931,86.35132,"140,40,80,60,160,120,0,180,20,100",882.8799999999999,88.3811,136.0,272.0,55332864.0,81.88591339671555
2286,10,5000,10000,2.5e-08,5.9716075583e-08,0.0,1921341495,True,True,True,True,6.149191949606992,1.921491655176,12245.447783900132,52048.0,12245.022433900127,4.444003987855,16.0,0.0,6.033041355006,32.0,1966080.0,5.553366404751407,6.854607919284532,0.8200000000000001,2.02615,,6.4649,,5.0785,53301248.0,6.8244589246366605,8.219163655320463,2.125,3.0,12221.166651251355,52048.0,12220.620518701377,0.11666666666666667,3.745876239944,16.0,2.66,5.165092929592,,34.0,116908032.0,6.8578942134085885,6.582174322531669,34577.16618233432,36083.1215051527,34768.0,1.82751,4.8377,"100,40,20,0,180,140,160,80,60,120",216.89000000000004,6.06986,29.1,58.2,30527488.0,5.730992678959208
2287,10,5000,10000,2.5e-08,5.9716075583e-08,0.01,1921341495,True,True,True,True,6.149191949606992,1.921491655176,12245.447783900132,52048.0,12245.022433900127,4.444003987855,16.0,0.0,6.033041355006,32.0,2064384.0,5.553366404751407,6.854607919284532,0.94,2.02615,,6.4649,,5.0785,56262656.0,6.8244589246366605,8.08600403374687,2.333333333333333,3.0,12219.702808620676,52048.0,12218.993200275854,0.25,4.2196166896479985,9.0,2.66,5.906025034471999,,21.0,116731904.0,6.1718975762766695,6.582174322531669,34577.16618233432,36083.1215051527,34768.0,1.82751,4.8377,"0,40,20,140,180,80,120,160,60,100",218.21,6.06986,29.1,58.2,30765056.0,5.730992678959208
2288,10,5000,10000,2.5e-08,5.9716075583e-08,0.1,1921341495,True,True,True,True,7.1082848445537365,1.4430687878,12223.018275618879,52048.0,12220.945721049266,4.570966473833,42.0,0.0,7.308729504263001,84.0,2060288.0,9.544884239010658,10.000946413114997,0.77,2.17165,,9.0103,,7.4133,46465024.0,8.771767903843498,8.491526594255491,2.1923076923076925,3.0,12218.636135838033,52048.0,12217.61833632949,0.16153846153846133,4.510263924739,26.0,3.13,6.189168894333,,57.0,116617216.0,7.569131596799752,8.424916192043511,49766.115145418546,50659.62056610271,34990.9,2.16722,6.74562,"60,40,20,160,180,0,100,80,140,120",256.93,8.28356,61.6,123.2,26562560.0,7.360277310399742
2289,50,5000,10000,2.5e-08,5.9716075583e-08,0.0,110590214,True,True,True,True,109.06935010625472,15.257217696618,19353.103082470687,54096.0,19352.330391319,60.612660029825,58.0,0.0,64.276489417056,116.0,2166784.0,96.87164990267401,101.40638777033504,5.54,15.70755,,65.1751,,63.9984,171823104.0,48.47857044727967,169.93369917779992,3.6666666666666665,10.0,19136.518174631954,54096.0,19136.513857525624,4.979166666666666,40.813704718171,33.0,2.28,41.626448522095,,121.0,117288960.0,38.37915996324501,100.84293595412971,77651.58077762819,78581.54731275741,36816.0,16.20555,64.29188,"60,160,40,140,80,120,0,180,20,100",749.19,65.3279,98.6,197.2,70217728.0,47.86674012371356
