Unnamed: 0,Unnamed: 0.1,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,ts_filesize,vcf_filesize,vcfgz_filesize,tsinfer_completed,tsinfer_cputime,tsinfer_var_polytomy,tsinfer_edges,tsinfer_memory,tsinfer_max_polytomy,tsinfer_mean_polytomy,tsinfer_ts_filesize,internal_nodes,internal_nodes_with_mutations
397,397,3,50000,5000,100000000,5e-09,1e-08,0,506803,107025,226559,808353316,28993804,22662683662,622627237,True,198866.11,1606.5836573768954,531081.0,15796547584.0,13388.0,4.736846330172943,30753916.0,123434,52943
398,398,3,50000,5000,5000000,1e-08,1e-08,0,140164,10559,11246,1584627826,7513548,1125151640,30062832,True,2013.72,276.6944718167126,88040.0,631152640.0,947.0,9.412016249732737,5497756.0,58188,5227
399,399,3,50000,5000,10000000,1e-08,1e-08,0,179862,21005,22204,1398051535,9382548,2221258168,60183824,True,5528.0,265.54703840564457,120547.0,1207115776.0,1910.0,6.973274715103836,7166716.0,65782,9396
400,400,3,50000,5000,15000000,1e-08,1e-08,0,223623,32469,34614,1167668884,11440956,3462617597,96143045,True,10499.17,387.2242505164156,158096.0,1873838080.0,3010.0,6.237266737680987,9058108.0,73551,13918
401,401,3,50000,5000,20000000,1e-08,1e-08,0,264232,43250,45530,318440279,13336268,4554534235,126984547,True,16170.55,496.5707264750769,192761.0,2496208896.0,3923.0,5.941528218722067,10774356.0,81094,17630
402,402,3,50000,5000,25000000,1e-08,1e-08,0,304263,53607,56968,1180649912,15219716,5698666246,154786432,True,22665.67,656.0397406577191,229344.0,3171811328.0,5029.0,5.790637782154219,12574404.0,88086,21345
403,403,3,50000,5000,30000000,1e-08,1e-08,0,346361,64682,68737,601067038,17193604,6875906710,186275351,True,30260.2,793.3275833296982,266072.0,3918069760.0,6045.0,5.66399863760218,14397356.0,95566,25155
404,404,3,50000,5000,35000000,1e-08,1e-08,0,385751,75033,79049,1553482403,19006628,7907406662,215389437,True,37974.43,1003.7073495166983,301028.0,4625883136.0,7273.0,5.631849731529813,16083836.0,102261,28595
405,405,3,50000,5000,40000000,1e-08,1e-08,0,424542,85241,91483,1466615313,20889036,9151167384,251070419,True,49399.4,1125.4434788549383,336680.0,5426118656.0,8206.0,5.561741141488395,17892068.0,109287,32095
406,406,3,50000,5000,45000000,1e-08,1e-08,0,468125,96746,102627,983147004,22888908,10265889890,281556755,True,62386.21,1283.0851253142614,373932.0,6202867712.0,9255.0,5.545484205843097,19695364.0,116859,35636
407,407,3,50000,5000,50000000,1e-08,1e-08,0,506046,106786,114317,1441194868,24702628,11435229201,315785387,True,70060.31000000001,1421.158076773371,411454.0,7079657472.0,10262.0,5.505800805555928,21538900.0,123361,39208
408,408,3,50000,5000,55000000,1e-08,1e-08,0,551159,118548,125424,750622702,26755908,12546251063,344724416,True,82956.67,1532.820574405005,449227.0,7908540416.0,11139.0,5.5067174973644875,23356244.0,131177,42893
409,409,3,50000,5000,60000000,1e-08,1e-08,0,592084,129242,137837,1831347374,28695300,13787910389,375787693,True,94802.0,1729.2543923059275,489510.0,8787824640.0,12362.0,5.501410445161217,25319444.0,137765,46210
410,410,3,50000,5000,65000000,1e-08,1e-08,0,632910,139987,148574,1648096574,30577468,14861922402,405781574,True,104720.08,1845.363783696914,524552.0,9594548224.0,13215.0,5.508611274468621,27020140.0,144754,49387
411,411,3,50000,5000,70000000,1e-08,1e-08,0,669959,149781,161220,121994144,32399700,16126888765,443747948,True,115523.91,1980.6865139163333,562390.0,10650025984.0,14217.0,5.479408010756355,28914716.0,151258,52874
412,412,3,50000,5000,75000000,1e-08,1e-08,0,713496,161145,169961,1800056757,34304052,17001242650,465386663,True,128849.23,2136.8715840798445,597916.0,11273613312.0,15169.0,5.52265715921896,30536284.0,158717,55830
413,413,3,50000,5000,80000000,1e-08,1e-08,0,754632,172096,183857,2082154772,36315156,18391245181,510832642,True,140709.91999999998,2374.2300991526395,638630.0,12429934592.0,16582.0,5.488398074939842,32589228.0,165663,59558
414,414,3,50000,5000,85000000,1e-08,1e-08,0,801454,184312,195252,397640155,38433204,19531076408,538225374,True,160855.81,2623.0714850611057,682486.0,13387464704.0,18008.0,5.497180875056382,34635420.0,173444,63397
415,415,3,50000,5000,90000000,1e-08,1e-08,0,834745,193254,205014,1867405669,40007628,20507559013,564179802,True,169943.91999999998,2664.131765668979,710908.0,14118727680.0,18511.0,5.50434365176456,36055452.0,179200,65660
416,416,3,50000,5000,95000000,1e-08,1e-08,0,877031,204215,216066,538399916,41946364,21613079835,598219409,True,195409.41,2813.7185366777253,751247.0,15150387200.0,19547.0,5.5104635042653545,37960660.0,186100,69362
417,417,3,50000,5000,100000000,1e-08,1e-08,0,914662,214195,228469,627822458,43778804,22853738983,632158742,True,207317.73,3074.3666362964364,787523.0,16130248704.0,20935.0,5.504459355560216,39779332.0,192640,72361
418,418,3,50000,5000,5000000,2e-08,1e-08,0,180178,21085,11356,305015488,8982356,1136154501,30905602,True,2348.28,374.87495819547684,115238.0,665784320.0,1571.0,9.577626329787234,6436764.0,65862,6125
419,419,3,50000,5000,10000000,2e-08,1e-08,0,265332,43424,23074,1299564307,12524860,2308282599,63706214,True,6259.56,504.2482815339667,169078.0,1292222464.0,3117.0,7.698310795428674,8866724.0,81374,11824
420,420,3,50000,5000,15000000,2e-08,1e-08,0,346681,64744,34136,797000844,15891540,3414803894,94022793,True,10802.91,744.4722833466893,219498.0,1919467520.0,4665.0,7.121933809214796,11135188.0,95672,17034
421,421,3,50000,5000,20000000,2e-08,1e-08,0,429851,86427,45975,1274925568,19347932,4599047110,123291652,True,18154.63,958.337506336276,272936.0,2596339712.0,6053.0,6.9187051636289905,13525868.0,110050,22203
422,422,3,50000,5000,25000000,2e-08,1e-08,0,508892,107370,57136,1931486063,22632692,5715470633,157902710,True,25113.79,1227.6429140516495,324995.0,3301351424.0,7595.0,6.7707291666666665,15843428.0,123856,27156
423,423,3,50000,5000,30000000,2e-08,1e-08,0,589451,128484,68103,288415885,25957436,6812488537,186652493,True,33476.35,1568.2268111757955,377189.0,3989139456.0,9300.0,6.736600525084389,18144108.0,137610,31913
424,424,3,50000,5000,35000000,2e-08,1e-08,0,671485,150151,79708,1343939080,29356260,7973325491,219893325,True,41768.42,1723.4168540940368,433971.0,4754378752.0,10490.0,6.708782290104657,20634044.0,151474,36699
425,425,3,50000,5000,40000000,2e-08,1e-08,0,753515,171452,91308,501542654,32759844,9133661226,251000128,True,51915.79,2056.378632951078,489124.0,5520285696.0,12195.0,6.6924445174178375,23064492.0,165550,41722
426,426,3,50000,5000,45000000,2e-08,1e-08,0,832011,192187,102928,56622504,36032932,10295998498,283793855,True,63525.51,2361.2288865986397,540463.0,6322425856.0,13792.0,6.651361130254997,25368228.0,178869,46586
427,427,3,50000,5000,50000000,2e-08,1e-08,0,916319,214306,114133,113325104,39479780,11416823414,314718833,True,76508.95000000001,2705.9847062424037,599378.0,7135981568.0,15545.0,6.661976214293653,27910836.0,192336,51374
428,428,3,50000,5000,55000000,2e-08,1e-08,0,1000912,236471,125756,1258270773,42968148,12579460407,344996047,True,87157.33,2929.613526202934,653345.0,7971094528.0,16896.0,6.659718258174998,30297932.0,206491,56005
429,429,3,50000,5000,60000000,2e-08,1e-08,0,1080567,257527,136754,1262303824,46253116,13679579378,375547168,True,91522.17,3179.0892056824505,706076.0,8751575040.0,18291.0,6.668076948502677,32612084.0,219744,60757
430,430,3,50000,5000,65000000,2e-08,1e-08,0,1160418,278263,148280,113456232,49571588,14832513980,402276202,True,117219.12,3385.683083635402,763744.0,9646854144.0,19649.0,6.660480692084977,35129172.0,233297,65565
431,431,3,50000,5000,70000000,2e-08,1e-08,0,1253695,302697,160188,721113921,53366436,16023659308,437941586,True,135042.15,3833.845807675767,824178.0,10533457920.0,21678.0,6.690136614905068,37743996.0,248191,70719
432,432,3,50000,5000,75000000,2e-08,1e-08,0,1336018,324220,172530,1750858897,56793148,17258217011,473050475,True,141144.9,4112.77482910795,883208.0,11452751872.0,23266.0,6.6795335259328725,40343428.0,261666,75721
433,433,3,50000,5000,80000000,2e-08,1e-08,0,1405251,342675,182948,2126216876,59689508,18300319300,506286080,True,153199.9,4307.548824665581,930204.0,12331536384.0,24451.0,6.6730082210648645,42436140.0,273541,79859
434,434,3,50000,5000,85000000,2e-08,1e-08,0,1477049,361617,192908,1804623246,62647188,19296607861,532310952,True,179284.08,4644.24986488859,976104.0,13060780032.0,25989.0,6.684819679765508,44462220.0,285277,83591
435,435,3,50000,5000,90000000,2e-08,1e-08,0,1560785,383441,204090,2003700907,66067996,20415132426,561281545,True,183992.07,4803.2855628361185,1034029.0,13924225024.0,27180.0,6.6968621482464945,46964420.0,298458,88276
436,436,3,50000,5000,95000000,2e-08,1e-08,0,1645170,405857,215737,2052427341,69552164,21580170200,595017980,True,210926.07,5130.825750391872,1093983.0,14861721600.0,28860.0,6.714600493475566,49553324.0,312678,92955
437,437,3,50000,5000,100000000,2e-08,1e-08,0,1726649,427065,227746,672563919,72931676,22781418483,630250481,True,221471.38,5415.701239125771,1150298.0,15876870144.0,30425.0,6.706612172554324,52041940.0,325837,97865
438,438,3,55000,5000,50000000,5e-09,1e-08,0,316614,54355,115789,494788567,18103700,12740386599,345183555,True,73228.12999999999,735.2819649193348,294082.0,7330189312.0,6631.0,4.852998448793691,17702676.0,93651,30897
439,439,3,55000,5000,50000000,1e-08,1e-08,0,522685,108452,115825,29197651,25560356,12744347192,349806328,True,78478.29,1437.4147039307475,420564.0,7673716736.0,10406.0,5.533736842105262,22121196.0,129526,39950
440,440,3,55000,5000,50000000,2e-08,1e-08,0,933695,216170,115016,1018431317,40358276,12655334012,344786335,True,79803.9,2683.719472575749,606919.0,7724793856.0,15553.0,6.682216545922973,28408020.0,199374,51813
441,441,3,60000,5000,50000000,5e-09,1e-08,0,327397,54544,115053,572176778,18667444,13809960114,369514546,True,77848.3,726.2351749764161,298331.0,7799832576.0,6595.0,4.911687713001531,18012612.0,98928,31310
442,442,3,60000,5000,50000000,1e-08,1e-08,0,532588,108424,116128,2094702093,26140452,13938991122,380733003,True,80253.41,1445.1956291850834,425929.0,8258265088.0,10488.0,5.547033925896986,22523844.0,135014,40474
443,443,3,60000,5000,50000000,2e-08,1e-08,0,954474,218931,116504,1482768226,41376900,13984121940,379161026,True,93624.01,2572.4378037129304,621724.0,8470491136.0,15405.0,6.684126216201688,29193828.0,206756,53050
444,444,3,65000,5000,50000000,5e-09,1e-08,0,340479,55170,117222,707689137,19423996,15242547230,404387954,True,84768.08,672.0894065453233,309813.0,8503390208.0,6439.0,4.9393055289841215,18714428.0,104574,32409
445,445,3,65000,5000,50000000,1e-08,1e-08,0,547418,109681,116793,955381369,26907732,15186764818,408136087,True,90776.23,1365.253478111866,435244.0,8840282112.0,10249.0,5.60145170008494,23070524.0,141157,41288
446,446,3,65000,5000,50000000,2e-08,1e-08,0,970452,220090,115933,583417612,42125396,15074940567,404793783,True,96322.6,2601.771514515332,628977.0,8981823488.0,15542.0,6.718619481504427,29617556.0,212543,53193
447,447,3,70000,5000,50000000,5e-09,1e-08,0,346426,54203,116748,330223061,19823412,16348419082,431357347,True,87581.45999999999,721.6146262055263,309476.0,8970870784.0,6655.0,4.963926537813778,18875580.0,109038,32233
448,448,3,70000,5000,50000000,1e-08,1e-08,0,561979,110762,117355,176940208,27648556,16433415917,434103519,True,94284.86,1345.3861258798765,444843.0,9494102016.0,10264.0,5.622596913432005,23634148.0,146720,41695
449,449,3,70000,5000,50000000,2e-08,1e-08,0,985436,221598,117855,252015228,42956508,16503430392,439201004,True,103122.8,2519.265838462433,640461.0,9746870272.0,15430.0,6.717934463371654,30303164.0,219151,54207
450,450,3,75000,5000,50000000,5e-09,1e-08,0,364508,56328,118667,598541784,20747580,17803829020,473406870,True,82991.69,742.9745184600708,321500.0,9665347584.0,6836.0,5.028308674027965,19575332.0,115397,33353
451,451,3,75000,5000,50000000,1e-08,1e-08,0,576126,111811,118344,1703011720,28405588,17755370153,468208985,True,101595.5,1374.3340674775552,453992.0,10118012928.0,10434.0,5.670576185658437,24189108.0,152835,42380
452,452,3,75000,5000,50000000,2e-08,1e-08,0,996108,221540,117574,1122247954,43528940,17639847832,463530408,True,107741.18,2481.8356500361165,648010.0,10326466560.0,15362.0,6.752706772401862,30748540.0,224218,54327
453,453,3,80000,5000,50000000,5e-09,1e-08,0,374657,56293,119278,23961893,21341148,19088301121,499994482,True,102135.36,683.5970486188739,327657.0,10129686528.0,6586.0,5.067618355321156,20014076.0,120629,33789
454,454,3,80000,5000,50000000,1e-08,1e-08,0,585868,111520,117789,1494777887,28933332,18850018660,489547613,True,108890.43,1298.2234243528007,459081.0,10611978240.0,10178.0,5.6876788700984955,24545476.0,157714,42810
455,455,3,80000,5000,50000000,2e-08,1e-08,0,1010215,222658,118330,1086631771,44286700,18936594390,496552547,True,121578.28,2474.677088655314,658440.0,10912190464.0,15418.0,6.789161098737936,31337044.0,230784,55113
456,456,3,85000,5000,50000000,5e-09,1e-08,0,380914,55333,117774,1999174213,21713740,20025383846,522273412,True,107172.71,697.9163332390642,328032.0,10506366976.0,6622.0,5.117503900156006,20152524.0,125193,33601
457,457,3,85000,5000,50000000,1e-08,1e-08,0,598990,112427,118925,893694271,29656260,20221086809,522206618,True,122056.65,1301.5301923072398,466878.0,11243585536.0,10245.0,5.720212205491368,25062100.0,163541,43376
458,458,3,85000,5000,50000000,2e-08,1e-08,0,1030815,225268,119979,1928367507,45290636,20400296917,532732526,True,122706.87,2515.611030333625,669986.0,11687219200.0,15704.0,6.7702024029668255,32019924.0,237537,56077
459,459,3,90000,5000,50000000,5e-09,1e-08,0,396147,56761,120062,2104227101,22547404,21615054107,561893799,True,121088.8,689.2465348844909,337516.0,11242500096.0,6646.0,5.157088942197503,20779868.0,130995,34434
460,460,3,90000,5000,50000000,1e-08,1e-08,0,612255,113290,120004,864256287,30382644,21604612063,565664275,True,118335.66,1360.1652901948485,472922.0,11902427136.0,10515.0,5.7482740178918705,25514332.0,169411,43938
461,461,3,90000,5000,50000000,2e-08,1e-08,0,1046420,226699,120679,1798862407,46085804,21726131639,560686845,True,138489.74000000002,2545.5047708016573,682286.0,12380168192.0,15895.0,6.807950588211818,32671708.0,243755,56484
462,462,3,95000,5000,50000000,5e-09,1e-08,0,405535,56418,119902,1085442536,23078668,22785294095,581981211,True,119525.64,664.6265386686864,343209.0,11821502464.0,6554.0,5.188579980951516,21172460.0,135867,34828
463,463,3,95000,5000,50000000,1e-08,1e-08,0,622460,113343,120225,2053453960,30954052,22846674392,597541373,True,115677.75,1365.4600622906516,479608.0,12467200000.0,10576.0,5.782310956790122,25953260.0,174264,44063
464,464,3,95000,5000,50000000,2e-08,1e-08,0,1060070,227612,121140,764791245,46795076,23020550300,587923401,True,143812.18000000002,2438.5949684648594,688934.0,13110595584.0,15619.0,6.816539359639052,33123260.0,249378,56930
465,465,3,100000,5000,50000000,5e-09,1e-08,0,417629,57064,121484,1331635077,23777716,24300784972,617249574,True,129362.72,666.5462187687158,350827.0,12418899968.0,6601.0,5.238491287273597,21699292.0,141364,35423
466,466,3,100000,5000,50000000,1e-08,1e-08,0,636111,114320,120982,1574536896,31687308,24200371122,621058159,True,129402.37,1275.1601309746734,489038.0,13311533056.0,10280.0,5.819179190613881,26511580.0,180416,44570
467,467,3,100000,5000,50000000,2e-08,1e-08,0,1078583,229729,121635,786281672,47687404,24330989291,632112365,True,150082.06999999998,2471.3350502351964,703605.0,13674631168.0,15840.0,6.858483853044675,33849060.0,256090,57462
468,468,4,5000,5000,50000000,5e-09,1e-08,0,169381,42518,91550,787669565,9818364,918155691,31970961,True,6872.44,1045.741048026912,191502.0,1258766336.0,6469.0,4.752382370458607,10963308.0,33117,17350
469,469,4,5000,5000,50000000,1e-08,1e-08,0,322434,83274,90165,474828821,15274228,904266401,31297168,True,6909.88,1919.5418361666198,279559.0,1267052544.0,9900.0,5.448006392017773,13990180.0,58568,25007
470,470,4,5000,5000,50000000,2e-08,1e-08,0,641487,168457,91270,1575105385,26768636,915348123,32344658,True,7520.23,3497.215765476248,411994.0,1202237440.0,14853.0,6.503456985003947,18561148.0,110347,36057
471,471,4,10000,5000,50000000,5e-09,1e-08,0,190438,45214,96227,1499842472,10966492,1927353274,61933860,True,13148.91,971.1450556426532,208035.0,1846398976.0,6522.0,4.7148879269315325,11971316.0,40475,19905
472,472,4,10000,5000,50000000,1e-08,1e-08,0,360212,90256,97688,181238705,17140980,1956615750,62880714,True,14321.72,1698.3014710249465,311068.0,1884200960.0,9828.0,5.436730984340046,15641012.0,69067,28553
473,473,4,10000,5000,50000000,2e-08,1e-08,0,711021,183043,98342,555536498,29771036,1969714722,63246147,True,14514.21,3196.3295623989807,460351.0,1751568384.0,14915.0,6.580955512351327,20749916.0,126538,40268
474,474,4,15000,5000,50000000,5e-09,1e-08,0,208708,47318,100811,706682207,12005564,3027298397,93247017,True,19852.42,903.3897258526108,223013.0,2543677440.0,6515.0,4.707100341930854,12912084.0,47152,22080
475,475,4,15000,5000,50000000,1e-08,1e-08,0,388238,94799,101844,132806777,18522116,3058317310,93056606,True,21220.67,1591.685077722383,331637.0,2561232896.0,9816.0,5.442650123906586,16754700.0,77666,30696
476,476,4,15000,5000,50000000,2e-08,1e-08,0,751212,190610,101801,1816285244,31562116,3057026414,94200873,True,22292.29,3104.417218681725,486957.0,2450137088.0,15100.0,6.595384177806673,22032828.0,137102,42291
477,477,4,20000,5000,50000000,5e-09,1e-08,0,225796,49126,104748,585707020,12980276,4193023259,129299523,True,25443.050000000007,909.8094909362552,235290.0,3195092992.0,6721.0,4.700253700633253,13726764.0,53747,23771
478,478,4,20000,5000,50000000,1e-08,1e-08,0,413077,98533,105006,1378821195,19750620,4203350703,127985608,True,27836.28,1636.6969523694463,349254.0,3240898560.0,10226.0,5.431886402164952,17725644.0,85728,32975
479,479,4,20000,5000,50000000,2e-08,1e-08,0,782405,196019,105490,1106504883,33057180,4222725254,128986710,True,33192.0,2957.6712923321684,509922.0,3155718144.0,15072.0,6.6007611453425135,23197300.0,146964,44586
480,480,4,25000,5000,50000000,5e-09,1e-08,0,238602,49667,106005,620067397,13701252,5303414167,154535109,True,33030.9,787.5000757931326,243911.0,3818065920.0,6369.0,4.689333640942824,14299844.0,59723,25199
481,481,4,25000,5000,50000000,1e-08,1e-08,0,429740,100042,106971,1695624054,20637260,5351742261,161898983,True,34547.11,1613.9193041419587,361293.0,3927109632.0,10330.0,5.4286508496987365,18443652.0,92343,34295
482,482,4,25000,5000,50000000,2e-08,1e-08,0,807844,199708,107405,2048363676,34265988,5373454671,160554813,True,35488.05,2859.3641011384198,528929.0,3881684992.0,15092.0,6.598991927937819,24151764.0,155381,46111
