Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,sim_tool,selection_coefficient,dominance_coefficient,output_frequency,output_after_generations,tsinfer_completed,fastARG_completed,ARGweaver_completed,RentPlus_completed,RentPlus_cputime,RentPlus_memory,RentPlus_0_wRFunrooted,RentPlus_0_RFrooted,RentPlus_0_SPRunrooted,RentPlus_0_pathunrooted,RentPlus_0_wRFrooted,RentPlus_0_RFunrooted,RentPlus_0_KCrooted,fastARG_edges,fastARG_0_SPRunrooted,fastARG_cputime,fastARG_0_KCrooted,fastARG_0_pathunrooted,fastARG_0_wRFunrooted,fastARG_memory,fastARG_0_wRFrooted,fastARG_0_RFrooted,fastARG_ts_filesize,fastARG_0_RFunrooted,tsinfer_max_polytomy,tsinfer_2_RFunrooted,tsinfer_0_KCrooted,tsinfer_0_RFunrooted,tsinfer_0_SPRunrooted,tsinfer_edges,tsinfer_ts_filesize,tsinfer_2_pathunrooted,tsinfer_0_wRFrooted,tsinfer_cputime,tsinfer_2_wRFrooted,tsinfer_2_RFrooted,tsinfer_0_pathunrooted,tsinfer_2_KCrooted,tsinfer_2_wRFunrooted,tsinfer_memory,tsinfer_var_polytomy,tsinfer_mean_polytomy,tsinfer_2_SPRunrooted,tsinfer_0_RFrooted,tsinfer_0_wRFunrooted,ARGweaver_0_wRFrooted,ARGweaver_0_RFrooted,ARGweaver_0_KCrooted,ARGweaver_edges,ARGweaver_0_wRFunrooted,ARGweaver_ts_filesize,ARGweaver_0_SPRunrooted,ARGweaver_cputime,ARGweaver_0_RFunrooted,ARGweaver_iterations,ARGweaver_memory,ARGweaver_0_pathunrooted
2424,40,15,5000,100000,1e-08,1.3228756555322952e-07,0,183,50,897,393513210,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,40,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,183,50,897,393513210,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,40,15,5000,100000,1e-08,1.3228756555322952e-07,0,129,36,662,393513210,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,40,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,129,36,662,393513210,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,40,15,5000,100000,1e-08,1.3228756555322952e-07,0,82,20,491,393513210,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,40,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,82,20,491,393513210,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,40,15,5000,100000,1e-08,1.3228756555322952e-07,0,63,15,237,393513210,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,40,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,63,15,237,393513210,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,40,15,5000,100000,1e-08,1.3228756555322952e-07,0,45,6,104,393513210,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,40,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,45,6,104,393513210,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,40,15,5000,100000,1e-08,1.3228756555322952e-07,0,63,11,143,393513210,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,40,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,63,11,143,393513210,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,40,15,5000,100000,1e-08,6.804457946348874e-07,0,171,47,4308,339554417,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,40,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,171,47,4308,339554417,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,40,15,5000,100000,1e-08,6.804457946348874e-07,0,142,39,3221,339554417,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,40,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,142,39,3221,339554417,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,40,15,5000,100000,1e-08,6.804457946348874e-07,0,65,18,1618,339554417,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,40,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,65,18,1618,339554417,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,40,15,5000,100000,1e-08,6.804457946348874e-07,0,45,6,218,339554417,ftprime,0.1,0.5,1.0,0,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.4904068162679,14.809289424033086,17.83190771965389,38.6,767.4904068162679,6380.0,2.4690910621369735,5540.469999999999,9.293832639213552,"0,20,40,60,80,100,120,140,160,180",455979008.0,12.899442899837734
2443,40,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,45,6,218,339554417,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,40,15,5000,100000,1e-08,6.804457946348874e-07,0,34,3,358,339554417,ftprime,0.1,0.5,1.0,200,False,False,False,True,11.17,300695552.0,,7.695021631242036,1.5703716069421365,10.096954900333195,,5.2121203816731,12.552661247091152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,40,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,34,3,358,339554417,ftprime,0.1,0.5,1.0,200,False,True,True,False,,,,,,,,,,86.0,2.4907878726309827,0.0,20.10428049470981,20.058845699109334,4245.76302558464,2109440.0,4252.694678834146,13.219816010284317,22428.0,10.4258541275305,,,,,,,,,,,,,,,,,,,,,,2038.0218671992116,8.267547001897457,17.198915228272533,32.7,2034.021867199212,6143.2,2.2380177414678415,6071.11,7.067547001897457,"0,20,40,60,80,100,120,140,160,180",488767488.0,11.420952696551145
2446,40,15,5000,100000,1e-08,6.804457946348874e-07,0,62,11,908,339554417,ftprime,0.1,0.5,1.0,1000,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914.769672912887,9.944968042718738,20.969600594064705,47.9,4912.233578502908,6738.4,1.7495587078781618,6116.52,6.995181220742259,"0,20,40,60,80,100,120,140,160,180",360632320.0,12.487414839617276
2447,40,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,62,11,908,339554417,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,40,15,5000,100000,1e-08,3.5000000000000016e-06,0,183,49,23076,1653114204,ftprime,0.1,0.5,0.2,0,False,False,False,True,590.9799999999999,7628017664.0,,1.6641291138865102,0.13337071493670205,0.9314737048281906,,0.40859655856095695,5.110294252913314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,40,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,183,49,23076,1653114204,ftprime,0.1,0.5,0.2,0,False,False,False,True,90.29,2952708096.0,,7.036892841523787,1.8994633758633113,10.417945932465404,,6.1902243748391195,7.370050796962585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,40,15,5000,100000,1e-08,3.5000000000000016e-06,0,152,41,21737,1653114204,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,40,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,152,41,21737,1653114204,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,40,15,5000,100000,1e-08,3.5000000000000016e-06,0,113,31,16234,1653114204,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,40,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,113,31,16234,1653114204,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,40,15,5000,100000,1e-08,3.5000000000000016e-06,0,50,8,1929,1653114204,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,40,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,50,8,1929,1653114204,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,40,15,5000,100000,1e-08,3.5000000000000016e-06,0,59,10,2891,1653114204,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,40,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,59,10,2891,1653114204,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,40,15,5000,100000,1e-08,3.5000000000000016e-06,0,75,14,4725,1653114204,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,40,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,75,14,4725,1653114204,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,41,15,5000,100000,1e-08,4.999999999999999e-09,0,197,56,26,141095676,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,41,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,197,56,26,141095676,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,41,15,5000,100000,1e-08,4.999999999999999e-09,0,206,59,29,141095676,ftprime,0.1,0.5,0.5,0,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66458.29345989166,17.165295781322264,12.315284355949931,216.1,65898.0191464166,13476.0,4.380868460313929,2718.5,15.745902322627256,"0,20,40,60,80,100,120,140,160,180",220180480.0,17.47287301190763
2463,41,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,206,59,29,141095676,ftprime,0.1,0.5,0.5,0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,9.0,13.295045203071329,12.863926824228397,9.811285767642287,,50.0,9804.0,15.072200835324617,51119.41982710774,0.95,51119.41982710774,15.143464331568529,23.787921297170374,11.749479374030567,51117.09714314261,58228736.0,3.514792899408284,3.8461538461538463,3.9807306746781492,11.659704896139488,51117.097143142615,,,,,,,,,,,,
2464,41,15,5000,100000,1e-08,4.999999999999999e-09,0,102,31,16,141095676,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,41,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,102,31,16,141095676,ftprime,0.1,0.5,0.8,0,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33625.87830509131,20.042183203784024,17.77728323729224,105.1,33197.54741902597,9170.4,4.502349414470137,2800.66,18.96360363603636,"0,20,40,60,80,100,120,140,160,180",390918144.0,24.68143195936107
2466,41,15,5000,100000,1e-08,4.999999999999999e-09,0,33,4,4,141095676,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,41,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,33,4,4,141095676,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,41,15,5000,100000,1e-08,4.999999999999999e-09,0,53,9,7,141095676,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,41,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,53,9,7,141095676,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,41,15,5000,100000,1e-08,4.999999999999999e-09,0,56,10,6,141095676,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,41,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,56,10,6,141095676,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,41,15,5000,100000,1e-08,2.5718433618052004e-08,0,210,56,127,1123144714,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,41,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,210,56,127,1123144714,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,41,15,5000,100000,1e-08,2.5718433618052004e-08,0,62,16,85,1123144714,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,41,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,62,16,85,1123144714,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,41,15,5000,100000,1e-08,2.5718433618052004e-08,0,59,16,79,1123144714,ftprime,0.1,0.5,0.8,0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,12.0,21.235774241944902,10.649053432652641,11.67066119862648,,20.0,10596.0,26.829250888591794,25543.097184785634,0.9400000000000001,25543.097184785638,21.37048615919868,41.90190926061967,18.423113754655937,25542.96247286838,58593280.0,17.0,5.0,5.280825266430816,11.805373115880256,25542.96247286838,,,,,,,,,,,,
2477,41,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,59,16,79,1123144714,ftprime,0.1,0.5,0.8,0,False,True,False,False,,,,,,,,,,30.0,5.0,0.0,24.20725162865415,31.00139187138226,25313.90107245217,2129920.0,25314.559750054916,24.0,9004.0,21.67066119862648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,41,15,5000,100000,1e-08,2.5718433618052004e-08,0,33,4,16,1123144714,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,41,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,33,4,16,1123144714,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,41,15,5000,100000,1e-08,2.5718433618052004e-08,0,61,13,55,1123144714,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,41,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,61,13,55,1123144714,ftprime,0.1,0.5,1.0,200,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13227.162912485976,19.59963780813472,21.7558746385765,74.1,13159.061164314238,7912.8,4.279186915050029,3388.84,18.500452752283316,"0,20,40,60,80,100,120,140,160,180",453468160.0,27.607838053235604
2482,41,15,5000,100000,1e-08,2.5718433618052004e-08,0,80,15,38,1123144714,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,41,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,80,15,38,1123144714,ftprime,0.1,0.5,1.0,1000,True,False,False,False,,,,,,,,,,,,,,,,,,,,,11.0,15.37445404934844,14.163242950268057,8.0,,17.0,8884.0,24.86356379204098,13459.533134722495,1.12,13459.533134722496,17.37445404934844,36.43479582119096,13.793217512497886,13459.533134722496,58605568.0,15.1875,4.25,3.589541501659108,9.0,13459.533134722495,,,,,,,,,,,,
2484,41,15,5000,100000,1e-08,1.3228756555322952e-07,0,106,26,523,124311332,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,41,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,106,26,523,124311332,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,41,15,5000,100000,1e-08,1.3228756555322952e-07,0,113,31,574,124311332,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,41,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,113,31,574,124311332,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,41,15,5000,100000,1e-08,1.3228756555322952e-07,0,33,3,34,124311332,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,41,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,33,3,34,124311332,ftprime,0.1,0.5,0.8,0,False,True,False,False,,,,,,,,,,30.0,3.5932522203833357,0.0,23.823348811990442,13.844129360077845,1920.2866614298387,2072576.0,1926.5063471863693,16.749168860607504,7404.0,10.873876875998087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,41,15,5000,100000,1e-08,1.3228756555322952e-07,0,50,8,44,124311332,ftprime,0.1,0.5,1.0,0,False,True,False,False,,,,,,,,,,30.0,4.19261106421417,0.0,27.845070187263882,33.32536777326409,3370.5806447606637,2072576.0,3376.496727551825,19.904291726088637,7756.0,17.095486304439714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,41,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,50,8,44,124311332,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,41,15,5000,100000,1e-08,1.3228756555322952e-07,0,53,9,84,124311332,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,41,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,53,9,84,124311332,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,41,15,5000,100000,1e-08,1.3228756555322952e-07,0,67,12,135,124311332,ftprime,0.1,0.5,1.0,1000,True,False,False,False,,,,,,,,,,,,,,,,,,,,,4.0,7.4356283318433825,10.030192581693402,5.8760917097917496,,24.0,13140.0,13.058176248357677,11492.835378325804,1.0899999999999999,11492.835378325804,8.49071010053776,14.374247948029236,11.343383339871924,11491.833028181603,58589184.0,0.3305785123966942,2.1818181818181817,1.9706925849268528,6.878441853992183,11491.833028181603,,,,,,,,,,,,
2495,41,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,67,12,135,124311332,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,41,15,5000,100000,1e-08,6.804457946348874e-07,0,104,27,3810,1802692308,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,41,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,104,27,3810,1802692308,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,41,15,5000,100000,1e-08,6.804457946348874e-07,0,98,24,3282,1802692308,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,41,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,98,24,3282,1802692308,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,41,15,5000,100000,1e-08,6.804457946348874e-07,0,99,25,3321,1802692308,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,41,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,99,25,3321,1802692308,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,41,15,5000,100000,1e-08,6.804457946348874e-07,0,30,2,179,1802692308,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,41,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,30,2,179,1802692308,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,41,15,5000,100000,1e-08,6.804457946348874e-07,0,47,7,1094,1802692308,ftprime,0.1,0.5,1.0,200,True,False,False,False,,,,,,,,,,,,,,,,,,,,,5.0,5.9050141279586414,8.139866494655775,4.879055885856766,,30.0,51700.0,9.648855426623351,16072.863425622136,1.15,16072.863425622138,7.386164878355802,17.469026409128517,10.60435094916824,16071.819084148203,58474496.0,0.9256198347107436,2.727272727272727,2.057357597043608,5.976148092776937,16071.8190841482,,,,,,,,,,,,
2505,41,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,47,7,1094,1802692308,ftprime,0.1,0.5,1.0,200,False,False,False,True,14.42,464281600.0,,12.519834820103016,2.8489260943952166,17.23878832444385,,10.824007861833433,15.90197763643018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,41,15,5000,100000,1e-08,6.804457946348874e-07,0,83,18,1452,1802692308,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,41,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,83,18,1452,1802692308,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,41,15,5000,100000,1e-08,3.5000000000000016e-06,0,157,46,17628,2030575854,ftprime,0.1,0.5,0.2,0,False,False,False,True,1041.69,9160466432.0,,1.558324013828045,0.1323659313062897,0.9261122149401331,,0.32832171380504466,5.2210256263736445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,41,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,157,46,17628,2030575854,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,41,15,5000,100000,1e-08,3.5000000000000016e-06,0,145,42,18248,2030575854,ftprime,0.1,0.5,0.5,0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,17.0,1.6660822755757856,2.6277788277461926,1.162398216522784,,123.0,741436.0,5.28290202900895,52373.07882369975,3.1,52373.07882369974,1.6862961350132086,6.61015653539915,2.9646348913031884,52373.019953445066,80801792.0,9.354166666666666,3.4166666666666665,0.8306992156589716,1.1826120759602068,52373.019953445066,,,,,,,,,,,,
